,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
362,1087.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.29740470700325,7.34654063602552,-1.0278932921753015,-0.015069917180521036,38.552260003542656,6.318647343850219,-6.318647343850219,-0.025953744504288574
363,1090.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.25230078557516,7.313356423533545,-1.0230868143757474,-0.014999449532837487,38.47457373535051,6.290269609157797,-6.290269609157797,-0.025837183405727753
364,1093.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.207407503762543,7.280327184479306,-1.0183148556734016,-0.014929487968752337,38.397236408337896,6.262012328805905,-6.262012328805905,-0.025721117071474606
365,1096.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.162723367944857,7.247451819964528,-1.0135763091272105,-0.014860016259431206,38.32024653811871,6.233875510837318,-6.233875510837318,-0.025605545534564712
366,1099.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.118246931508985,7.21472926567561,-1.0088701431864937,-0.014791019281336035,38.24360264046257,6.205859122489116,-6.205859122489116,-0.025490468660424894
367,1102.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.073976791656953,7.182158489534971,-1.0041953961414078,-0.014722482934863492,38.167303231777666,6.177963093393563,-6.177963093393563,-0.025375886160020778
368,1105.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.02991158644859,7.149738489525258,-0.9995511709839686,-0.014654394069002536,38.091346829555654,6.150187318541289,-6.150187318541289,-0.025261797602028034
369,1108.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.98604999206175,7.1174682916736085,-0.9949366306492182,-0.014586740411565298,38.0157319527814,6.12253166102439,-6.12253166102439,-0.025148202424099597
370,1111.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.942390720253986,7.085346948184137,-0.9903509936083941,-0.014519510504578646,37.94045712231022,6.094995954575743,-6.094995954575743,-0.025035099943295877
371,1114.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.8989325160108,7.05337353570769,-0.9857935297881184,-0.014452693644455521,37.86552086121497,6.067580005919572,-6.067580005919572,-0.024922489365739674
372,1117.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.85567415536666,7.021547153738703,-0.9812635567914105,-0.0143862798265913,37.790921695105276,6.040283596947292,-6.040283596947292,-0.0248103697955534
373,1120.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.812614443386,6.989866923129761,-0.9767604363982185,-0.01432025969405818,37.716658152421,6.013106486731543,-6.013106486731543,-0.02469874024313172
374,1123.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.76975221229235,6.9583319847151595,-0.9722835713247813,-0.014254624490094264,37.64272876470175,5.986048413390378,-5.986048413390378,-0.02458759963279866
375,1126.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.7270863197347,6.926941498035411,-0.967832402222716,-0.014189366014107268,37.56913206683435,5.959109095812695,-5.959109095812695,-0.024476946809894786
376,1129.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.684615647180877,6.895694640155214,-0.9634064048999686,-0.014124476580930934,37.495866597279814,5.932288235255245,-5.932288235255245,-0.024366780547336913
